SPA id,item_title,container,goldsmiths,date,date_qualifier,Sender,sender_organization,sender_address,sender_city,sender_country,address,Recipient,recipient_organization,recipient_address,recipient_city,recipient_country,address,format,document_type,format,language,notes,x,y
5745,"Sergey Sergeevich Prokofiev to Clerical assistant, 16 August 1928","Box: 2; Folder: 1928, August","Binder XVIII, page 273",16 August 1928,exact,Sergey Sergeevich Prokofiev,not_stated,Château de Vétraz,Annemasse,,"Château de Vétraz, Annemasse",Clerical assistant,"Pro Musica, Inc.",130 West 42nd Street,New York,,"130 West 42nd Street, New York",original,letter,draft,French,Typed draft.,6.23645,46.19137
5746,"Sergey Sergeevich Prokofiev to Viktor Mikhailovich Beliaev, 16 August 1928","Box: 2; Folder: 1928, August","Binder XVIII, page 274",16 August 1928,exact,Sergey Sergeevich Prokofiev,not_stated,Château de Vétraz,Annemasse,,"Château de Vétraz, Annemasse",Viktor Mikhailovich Beliaev,not_stated,not_stated,Moscow,,Moscow,original,letter,draft,Russian,Typed draft.,6.23645,46.19137
5752,"Sergey Sergeevich Prokofiev to Clerical assistant, 18 August 1928","Box: 2; Folder: 1928, August","Binder XVIII, page 283",18 August 1928,exact,Sergey Sergeevich Prokofiev,not_stated,Château de Vétraz,Annemasse,,"Château de Vétraz, Annemasse",Clerical assistant,Touring Club de France,65 Avenue de la Grande-Armée,Paris,,"65 Avenue de la Grande-Armée, Paris",original,letter,draft,French,,6.23645,46.19137
5760,"Sergey Sergeevich Prokofiev to Boris Vladimirovich Asafiev, 22 August 1928","Box: 2; Folder: 1928, August","Binder XVIII, page 295",22 August 1928,exact,Sergey Sergeevich Prokofiev,not_stated,Château de Vétraz,Annemasse,,"Château de Vétraz, Annemasse",Boris Vladimirovich Asafiev,not_stated,not_stated,Salzburg,,Salzburg,original,letter,draft,Russian,,6.23645,46.19137
5762,"Sergey Sergeevich Prokofiev to Swiss Consul, 23 August 1928","Box: 2; Folder: 1928, August","Binder XVIII, page 296",23 August 1928,exact,Sergey Sergeevich Prokofiev,not_stated,Château de Vétraz,Annemasse,,"Château de Vétraz, Annemasse",Swiss Consul,not_stated,6 Quai des Brotteaux,Lyon,,"6 Quai des Brotteaux, Lyon",original,letter,draft,French,Typed draft.,6.23645,46.19137
5763,"Sergey Sergeevich Prokofiev to Tania Raevskaya, 24 August 1928","Box: 2; Folder: 1928, August","Binder XVIII, page 297",24 August 1928,exact,Sergey Sergeevich Prokofiev,not_stated,Château de Vétraz,Annemasse,,"Château de Vétraz, Annemasse",Tania Raevskaya,not_stated,not_stated,Potsdam,,Potsdam,original,letter,draft,Russian,Typed draft.,6.23645,46.19137
5764,"Sergey Sergeevich Prokofiev to Maria Rein, 24 August 1928","Box: 2; Folder: 1928, August","Binder XVIII, page 301",24 August 1928,exact,Sergey Sergeevich Prokofiev,not_stated,Château de Vétraz,Annemasse,,"Château de Vétraz, Annemasse",Maria Rein,not_stated,not_stated,Hamburg,,Hamburg,original,letter,draft,Russian,Typed draft.,6.23645,46.19137
5765,"Sergey Sergeevich Prokofiev to Herman Schaad, 24 August 1928","Box: 2; Folder: 1928, August","Binder XVIII, page 302",24 August 1928,exact,Sergey Sergeevich Prokofiev,not_stated,Château de Vétraz,Annemasse,,"Château de Vétraz, Annemasse",Herman Schaad,not_stated,689 Fifth Avenue,New York,,"689 Fifth Avenue, New York",original,letter,draft,English,Typed draft.,6.23645,46.19137
5767,"Sergey Sergeevich Prokofiev to not_stated, 24 August 1928",Box: 26S; Folder:,not_applicable,24 August 1928,exact,Sergey Sergeevich Prokofiev,not_stated,"Château de Vétraz, ","Annemasse, Haute-Savoie",France,"Chateau de Vetraz, Frankreich",not_stated,not_stated,not_stated,not_stated,,not_stated,original,letter,draft,Russian,"Original: spa-tex-cor-ori-0028. Recipient: Aunt Marie. Handwritten PS in Russian in SP's hand: ""Planning to go to Russia in October",6.23645,46.19137
5771,"Sergey Sergeevich Prokofiev to Gavriil Grigorievich Paichadze, 25 August 1928","Box: 2; Folder: 1928, August","Binder XVIII, page 307",25 August 1928,exact,Sergey Sergeevich Prokofiev,not_stated,Château de Vétraz,Annemasse,,"Château de Vétraz, Annemasse",Gavriil Grigorievich Paichadze,not_stated,not_stated,Paris,,Paris,original,letter,draft,Russian,Typed draft.,6.23645,46.19137
5772,"Sergey Sergeevich Prokofiev to Iulii Lvovich Maevsky, 25 August 1928","Box: 2; Folder: 1928, August","Binder XVIII, page 309",25 August 1928,exact,Sergey Sergeevich Prokofiev,not_stated,Château de Vétraz,Annemasse,,"Château de Vétraz, Annemasse",Iulii Lvovich Maevsky,not_stated,not_stated,Riga,,Riga,original,letter,draft,Russian,Typed draft.,6.23645,46.19137
5781,"Sergey Sergeevich Prokofiev to Gavriil Grigorievich Paichadze, 28 August 1928","Box: 2; Folder: 1928, August","Binder XVIII, page 321",28 August 1928,exact,Sergey Sergeevich Prokofiev,not_stated,Château de Vétraz,Annemasse,,"Château de Vétraz, Annemasse",Gavriil Grigorievich Paichadze,not_stated,not_stated,Paris,,Paris,original,letter,draft,Russian,Typed draft.,6.23645,46.19137
5782,"Sergey Sergeevich Prokofiev to Ivan Ivanovich Borisov, 28 August 1928","Box: 2; Folder: 1928, August","Binder XVIII, page 322",28 August 1928,exact,Sergey Sergeevich Prokofiev,not_stated,Château de Vétraz,Annemasse,,"Château de Vétraz, Annemasse",Ivan Ivanovich Borisov,Grands Garages Saint-Saens,23 Rue Saint-Saëns,Paris,,"23 Rue Saint-Saëns, Paris",original,letter,draft,Russian,Typed draft. Recipient: 'Jean Borisoff/I.I.Borisov'.,6.23645,46.19137
5783,"Sergey Sergeevich Prokofiev to Fyodor Weber, 28 August 1928","Box: 2; Folder: 1928, August","Binder XVIII, page 324",28 August 1928,exact,Sergey Sergeevich Prokofiev,not_stated,Château de Vétraz,Annemasse,,"Château de Vétraz, Annemasse",Fyodor Weber,not_stated,not_stated,Berlin,,Berlin,original,letter,draft,Russian,Typed draft.,6.23645,46.19137
5790,"Sergey Sergeevich Prokofiev to Serge Alexandrovich Koussevitzky, 30 August 1928","Box: 2; Folder: 1928, August","Binder XVIII, page 332",30 August 1928,exact,Sergey Sergeevich Prokofiev,not_stated,Château de Vétraz,Annemasse,,"Château de Vétraz, Annemasse",Serge Alexandrovich Koussevitzky,not_stated,not_stated,not_stated,,not_stated,original,telegram,draft,French,"Recipient's full address: 'Villa Varens Combloux, The Savoie' [France].",6.23645,46.19137
5805,"Sergey Sergeevich Prokofiev to Swiss Consul, 03 September 1928","Box: 2; Folder: 1928, September","Binder XIX, page 11",03 September 1928,exact,Sergey Sergeevich Prokofiev,not_stated,Château de Vétraz,Annemasse,,"Château de Vétraz, Annemasse",Swiss Consul,not_stated,6 Quai des Brotteaux,Lyon,,"6 Quai des Brotteaux, Lyon",original,letter,draft,French,,6.23645,46.19137
5808,"Sergey Sergeevich Prokofiev to Gavriil Grigorievich Paichadze, 03 September 1928","Box: 2; Folder: 1928, September","Binder XIX, page 15",03 September 1928,exact,Sergey Sergeevich Prokofiev,not_stated,Château de Vétraz,Annemasse,,"Château de Vétraz, Annemasse",Gavriil Grigorievich Paichadze,not_stated,not_stated,Paris,,Paris,original,letter,draft,Russian,,6.23645,46.19137
5809,"Sergey Sergeevich Prokofiev to L. Loevenstein, 04 September 1928","Box: 2; Folder: 1928, September","Binder XIX, page 14",04 September 1928,exact,Sergey Sergeevich Prokofiev,not_stated,Château de Vétraz,Annemasse,,"Château de Vétraz, Annemasse",L. Loevenstein,not_stated,Kurfürstendamm 178,Berlin,,"Kurfürstendamm 178, Berlin",original,letter,draft,Russian,Typed draft.,6.23645,46.19137
5812,"Sergey Sergeevich Prokofiev to Maria Rein, 04 September 1928","Box: 2; Folder: 1928, September","Binder XIX, page 22",04 September 1928,exact,Sergey Sergeevich Prokofiev,not_stated,Château de Vétraz,Annemasse,,"Château de Vétraz, Annemasse",Maria Rein,not_stated,not_stated,Hamburg,,Hamburg,original,letter,draft,Russian,Typed draft. Original: spa-tex-cor-ori-0029,6.23645,46.19137
5815,"Sergey Sergeevich Prokofiev to Petr Petrovich Saburov, 05 September 1928","Box: 2; Folder: 1928, September","Binder XIX, page 10",05 September 1928,exact,Sergey Sergeevich Prokofiev,not_stated,Château de Vétraz,Annemasse,,"Château de Vétraz, Annemasse",Petr Petrovich Saburov,not_stated,not_stated,not_stated,,not_stated,original,letter,draft,Russian,Typed draft.,6.23645,46.19137
5816,"Sergey Sergeevich Prokofiev to Ekaterina Grigorevna Raevskaya, 06 September 1928","Box: 2; Folder: 1928, September","Binder XIX, page 24",06 September 1928,exact,Sergey Sergeevich Prokofiev,not_stated,Château de Vétraz,Annemasse,,"Château de Vétraz, Annemasse",Ekaterina Grigorevna Raevskaya,not_stated,not_stated,Kadnikov,,Kadnikov,original,letter,draft,Russian,Typed draft. Recipient's address given as 'Kadnikov'.,6.23645,46.19137
5817,"Sergey Sergeevich Prokofiev to Joan Roca Bosch, 06 September 1928","Box: 2; Folder: 1928, September","Binder XIX, page 25",06 September 1928,exact,Sergey Sergeevich Prokofiev,not_stated,Château de Vétraz,Annemasse,,"Château de Vétraz, Annemasse",Joan Roca Bosch,not_stated,not_stated,Santos,,Santos,original,letter,draft,French,"Typed draft. Recipient's full title: 'Joan Roca Bosch, D.S.B.'",6.23645,46.19137
5824,"Sergey Sergeevich Prokofiev to Fyodor Weber, 10 September 1928","Box: 2; Folder: 1928, September","Binder XIX, page 34",10 September 1928,exact,Sergey Sergeevich Prokofiev,not_stated,Château de Vétraz,Annemasse,,"Château de Vétraz, Annemasse",Fyodor Weber,not_stated,not_stated,Berlin,,Berlin,original,letter,draft,Russian,Typed draft.,6.23645,46.19137
5825,"Sergey Sergeevich Prokofiev to Director, 10 September 1928","Box: 2; Folder: 1928, September","Binder XIX, page 35",10 September 1928,exact,Sergey Sergeevich Prokofiev,not_stated,Château de Vétraz,Annemasse,,"Château de Vétraz, Annemasse",Director,Leningradskie Gosudarstvennye Akademicheskie Teatry,Zodchego Rossi Ul. 2,Leningrad,,"Zodchego Rossi Ul. 2, Leningrad",original,letter,draft,Russian,Typed draft.,6.23645,46.19137
5826,"Sergey Sergeevich Prokofiev to Gavriil Grigorievich Paichadze, 12 September 1928","Box: 2; Folder: 1928, September","Binder XIX, page 36",12 September 1928,exact,Sergey Sergeevich Prokofiev,not_stated,Château de Vétraz,Annemasse,,"Château de Vétraz, Annemasse",Gavriil Grigorievich Paichadze,not_stated,not_stated,Paris,,Paris,original,letter,draft,Russian,Typed draft.,6.23645,46.19137
5831,"Sergey Sergeevich Prokofiev to Swiss Consul, 17 September 1928","Box: 2; Folder: 1928, September","Binder XIX, page 43",17 September 1928,exact,Sergey Sergeevich Prokofiev,not_stated,Château de Vétraz,Annemasse,,"Château de Vétraz, Annemasse",Swiss Consul,not_stated,6 Quai des Brotteaux,Lyon,,"6 Quai des Brotteaux, Lyon",original,letter,draft,French,Typed draft.,6.23645,46.19137
5834,"Sergey Sergeevich Prokofiev to N. Freidenshtein, 18 September 1928","Box: 2; Folder: 1928, September","Binder XIX, page 47",18 September 1928,exact,Sergey Sergeevich Prokofiev,not_stated,Château de Vétraz,Annemasse,,"Château de Vétraz, Annemasse",N. Freidenshtein,not_stated,not_stated,Paris,,Paris,original,letter,draft,Russian,Typed draft.,6.23645,46.19137
5836,"Sergey Sergeevich Prokofiev to Albert Hauglustaine, 21 September 1928","Box: 2; Folder: 1928, September","Binder XIX, page 50",21 September 1928,exact,Sergey Sergeevich Prokofiev,not_stated,Château de Vétraz,Annemasse,,"Château de Vétraz, Annemasse",Albert Hauglustaine,not_stated,61 Rue de Montreuil,Paris,,"61 Rue de Montreuil, Paris",original,letter,draft,French,Typed draft.,6.23645,46.19137
5838,"Sergey Sergeevich Prokofiev to Serge Pavlovich Diaghilev, 21 September 1928",not_stated,"Binder XLI, page 231",21 September 1928,exact,Sergey Sergeevich Prokofiev,not_stated,Château de Vétraz,Annemasse,,"Château de Vétraz, Annemasse",Serge Pavlovich Diaghilev,not_stated,not_stated,not_stated,,not_stated,photocopy,letter,typed,Russian,,6.23645,46.19137
5839,"Sergey Sergeevich Prokofiev to Swiss Consul, 22 September 1928","Box: 2; Folder: 1928, September","Binder XIX, page 53",22 September 1928,exact,Sergey Sergeevich Prokofiev,not_stated,Château de Vétraz,Annemasse,,"Château de Vétraz, Annemasse",Swiss Consul,not_stated,6 Quai des Brotteaux,Lyon,,"6 Quai des Brotteaux, Lyon",original,letter,draft,French,Typed draft.,6.23645,46.19137
5846,"Sergey Sergeevich Prokofiev to Sonia Brichant, 25 September 1928","Box: 2; Folder: 1928, September","Binder XIX, page 59",25 September 1928,exact,Sergey Sergeevich Prokofiev,not_stated,Château de Vétraz,Annemasse,,"Château de Vétraz, Annemasse",Sonia Brichant,not_stated,not_stated,Liège,,Liège,original,letter,draft,Russian,Typed draft.,6.23645,46.19137
5859,"Sergey Sergeevich Prokofiev to Peter Sirota, 02 October 1928","Box: 2; Folder: 1928, October","Binder XIX, page 79",02 October 1928,exact,Sergey Sergeevich Prokofiev,not_stated,Château de Vétraz,Annemasse,,"Château de Vétraz, Annemasse",Peter Sirota,not_stated,175 Rue Legendre,Paris,,"175 Rue Legendre, Paris",original,letter,draft,French,Typed draft.,6.23645,46.19137
5865,"Sergey Sergeevich Prokofiev to Vladimir Vladimirovich Derzhanovsky, 04 October 1928","Box: 2; Folder: 1928, October","Binder XIX, page 20",04 October 1928,exact,Sergey Sergeevich Prokofiev,not_stated,Château de Vétraz,Annemasse,,"Château de Vétraz, Annemasse",Vladimir Vladimirovich Derzhanovsky,not_stated,not_stated,Moscow,,Moscow,original,letter,draft,Russian,Typed draft.,6.23645,46.19137
5866,"Sergey Sergeevich Prokofiev to Boris Vladimirovich Asafiev, 04 October 1928","Box: 2; Folder: 1928, October","Binder XIX, page 86",04 October 1928,exact,Sergey Sergeevich Prokofiev,not_stated,Château de Vétraz,Annemasse,,"Château de Vétraz, Annemasse",Boris Vladimirovich Asafiev,not_stated,not_stated,Paris,,Paris,original,letter,draft,Russian,Typed draft. Note in SP's hand: 'Prisilaiu telegrammu'.,6.23645,46.19137
5872,"Sergey Sergeevich Prokofiev to Jean Fassina, 11 October 1928","Box: 2; Folder: 1928, October","Binder XIX, page 96",11 October 1928,exact,Sergey Sergeevich Prokofiev,not_stated,22 Rue d'Anjou,Paris,,"22 Rue d'Anjou, Paris",Jean Fassina,not_stated,11 Quai des Deux-Emmanuel,Nice,,"11 Quai des Deux-Emmanuel, Nice",original,letter,draft,French,Typed draft.,2.32158523,48.8709985
5875,"Sergey Sergeevich Prokofiev to Swiss Consul, 11 October 1928","Box: 2; Folder: 1928, October","Binder XIX, page 100",11 October 1928,exact,Sergey Sergeevich Prokofiev,not_stated,22 Rue d'Anjou,Paris,,"22 Rue d'Anjou, Paris",Swiss Consul,not_stated,6 Quai des Brotteaux,Lyon,,"6 Quai des Brotteaux, Lyon",original,letter,draft,French,Typed draft.,2.32158523,48.8709985
5876,"Sergey Sergeevich Prokofiev to Vladimir Alexandrovich Dranishnikov, 11 October 1928","Box: 2; Folder: 1928, October","Binder XIX, page 107",11 October 1928,exact,Sergey Sergeevich Prokofiev,not_stated,22 Rue d'Anjou,Paris,,"22 Rue d'Anjou, Paris",Vladimir Alexandrovich Dranishnikov,not_stated,not_stated,Leningrad,,Leningrad,original,letter,draft,Russian,Typed draft.,2.32158523,48.8709985
5879,"Sergey Sergeevich Prokofiev to E. Robert Schmitz, 13 October 1928","Box: 2; Folder: 1928, October","Binder XIX, page 105",13 October 1928,exact,Sergey Sergeevich Prokofiev,not_stated,22 Rue d'Anjou,Paris,,"22 Rue d'Anjou, Paris",E. Robert Schmitz,not_stated,130 West 42nd Street,not_stated,,130 West 42nd Street,original,letter,draft,French,Typed draft.,2.32158523,48.8709985
5881,"Sergey Sergeevich Prokofiev to Natalia Koussevitzkaya, 15 October 1928","Box: 2; Folder: 1928, October","Binder XIX, page 109",15 October 1928,exact,Sergey Sergeevich Prokofiev,not_stated,22 Rue d'Anjou,Paris,,"22 Rue d'Anjou, Paris",Natalia Koussevitzkaya,not_stated,not_stated,Boston,,Boston,original,letter,draft,Russian,Typed draft.,2.32158523,48.8709985
5883,"Sergey Sergeevich Prokofiev to Ekaterina Grigorevna Raevskaya, 15 October 1928","Box: 2; Folder: 1928, October","Binder XIX, page 112",15 October 1928,exact,Sergey Sergeevich Prokofiev,not_stated,22 Rue d'Anjou,Paris,,"22 Rue d'Anjou, Paris",Ekaterina Grigorevna Raevskaya,not_stated,not_stated,Kadnikov,,Kadnikov,original,letter,draft,Russian,Typed draft.,2.32158523,48.8709985
5884,"Sergey Sergeevich Prokofiev to Vladimir Alexandrovich Dranishnikov, 16 October 1928","Box: 2; Folder: 1928, October","Binder XIX, page 113",16 October 1928,exact,Sergey Sergeevich Prokofiev,not_stated,22 Rue d'Anjou,Paris,,"22 Rue d'Anjou, Paris",Vladimir Alexandrovich Dranishnikov,not_stated,not_stated,Leningrad,,Leningrad,original,letter,draft,Russian,Typed draft.,2.32158523,48.8709985
5891,"Sergey Sergeevich Prokofiev to Vladimir Vladimirovich Derzhanovsky, 20 October 1928","Box: 2; Folder: 1928, October","Binder XIX, page 129",20 October 1928,exact,Sergey Sergeevich Prokofiev,not_stated,22 Rue d'Anjou,Paris,,"22 Rue d'Anjou, Paris",Vladimir Vladimirovich Derzhanovsky,not_stated,not_stated,Moscow,,Moscow,original,letter,draft,Russian,Typed draft.,2.32158523,48.8709985
5892,"Sergey Sergeevich Prokofiev to Bernard R. Laberge, 21 October 1928","Box: 2; Folder: 1928, October","Binder XIX, page 130",21 October 1928,exact,Sergey Sergeevich Prokofiev,not_stated,22 Rue d'Anjou,Paris,,"22 Rue d'Anjou, Paris",Bernard R. Laberge,not_stated,130 West 42nd Street,New York,,"130 West 42nd Street, New York",original,letter,draft,French,Typed draft.,2.32158523,48.8709985
5893,"Sergey Sergeevich Prokofiev to Swiss Consul, 21 October 1928","Box: 2; Folder: 1928, October","Binder XIX, page 134",21 October 1928,exact,Sergey Sergeevich Prokofiev,not_stated,22 Rue d'Anjou,Paris,,"22 Rue d'Anjou, Paris",Swiss Consul,not_stated,6 Quai des Brotteaux,Lyon,,"6 Quai des Brotteaux, Lyon",original,letter,draft,French,Typed draft.,2.32158523,48.8709985
5900,"Sergey Sergeevich Prokofiev to Clerical assistant, 28 October 1928","Box: 2; Folder: 1928, October","Binder XIX, page 143",28 October 1928,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Paris,,Paris,Clerical assistant,Cornpoleague,not_stated,New York,,New York,original,telegram,draft,English,,2.34144,48.85721
5917,"Sergey Sergeevich Prokofiev to Clerical assistant, 06 November 1928","Box: 2; Folder: 1928, November","Binder XIX, page 166",06 November 1928,exact,Sergey Sergeevich Prokofiev,not_stated,1 Rue Obligado,Paris,,"1 Rue Obligado, Paris",Clerical assistant,Buro Gazetnykh Vyrezok,Bakuninskaia 5,Moscow,,"Bakuninskaia 5, Moscow",original,letter,draft,Russian,Typed draft.,2.289640044,48.87570002
5918,"Sergey Sergeevich Prokofiev to Natalia Koussevitzkaya, 06 November 1928","Box: 2; Folder: 1928, November","Binder XIX, page 167",06 November 1928,exact,Sergey Sergeevich Prokofiev,not_stated,1 Rue Obligado,Paris,,"1 Rue Obligado, Paris",Natalia Koussevitzkaya,not_stated,not_stated,Boston,,Boston,original,letter,draft,Russian,Typed draft. See also XIX/ 109.,2.289640044,48.87570002
5925,"Sergey Sergeevich Prokofiev to Director, 07 November 1928","Box: 2; Folder: 1928, November","Binder XIX, page 176",07 November 1928,exact,Sergey Sergeevich Prokofiev,not_stated,1 Rue Obligado,Paris,,"1 Rue Obligado, Paris",Director,Persimfans,Gertsena Ul. 13,Moscow,,"Gertsena Ul. 13, Moscow",original,letter,draft,Russian,Typed draft.,2.289640044,48.87570002
5926,"Sergey Sergeevich Prokofiev to Ekaterina Grigorevna Raevskaya, 07 November 1928","Box: 2; Folder: 1928, November","Binder XIX, page 177",07 November 1928,exact,Sergey Sergeevich Prokofiev,not_stated,1 Rue Obligado,Paris,,"1 Rue Obligado, Paris",Ekaterina Grigorevna Raevskaya,not_stated,not_stated,Kadnikov,,Kadnikov,original,letter,draft,Russian,Typed draft.,2.289640044,48.87570002
5929,"Sergey Sergeevich Prokofiev to Clerical assistant, 08 November 1928","Box: 2; Folder: 1928, November","Binder XIX, page 181",08 November 1928,exact,Sergey Sergeevich Prokofiev,not_stated,1 Rue Obligado,Paris,,"1 Rue Obligado, Paris",Clerical assistant,Societe des Auteurs et Compositeurs Dramatiques,9 Rue Ballu,Paris,,"9 Rue Ballu, Paris",original,letter,draft,French,Typed draft.,2.289640044,48.87570002
5933,"Sergey Sergeevich Prokofiev to S. Ughet, 09 November 1928","Box: 2; Folder: 1928, November","Binder XIX, page 186",09 November 1928,exact,Sergey Sergeevich Prokofiev,not_stated,1 Rue Obligado,Paris,,"1 Rue Obligado, Paris",S. Ughet,not_stated,17 East 45th Street,New York,,"17 East 45th Street, New York",original,letter,draft,Russian,Typed draft.,2.289640044,48.87570002
5939,"Sergey Sergeevich Prokofiev to Clerical assistant, 12 November 1928","Box: 2; Folder: 1928, November","Binder XIX, page 195",12 November 1928,exact,Sergey Sergeevich Prokofiev,not_stated,1 Rue Obligado,Paris,,"1 Rue Obligado, Paris",Clerical assistant,Baltijas Makslas Agentura,not_stated,Riga,,Riga,original,letter,draft,Russian,Typed draft. Recipient: 'Baltijas Makslag Agentura' [Baltische Konzert-Agentur].,2.289640044,48.87570002
5941,"Sergey Sergeevich Prokofiev to Vladimir Vladimirovich Derzhanovsky, 13 November 1928","Box: 2; Folder: 1928, November","Binder XIX, page 200",13 November 1928,exact,Sergey Sergeevich Prokofiev,not_stated,1 Rue Obligado,Paris,,"1 Rue Obligado, Paris",Vladimir Vladimirovich Derzhanovsky,not_stated,not_stated,Moscow,,Moscow,original,letter,draft,Russian,,2.289640044,48.87570002
5944,"Sergey Sergeevich Prokofiev to M. Bliumberg, 14 November 1928","Box: 2; Folder: 1928, November","Binder XIX, page 205",14 November 1928,exact,Sergey Sergeevich Prokofiev,not_stated,1 Rue Obligado,Paris,,"1 Rue Obligado, Paris",M. Bliumberg,not_stated,Lassalia Ul. 2,Leningrad,,"Lassalia Ul. 2, Leningrad",original,letter,draft,Russian,Typed draft.,2.289640044,48.87570002
5951,"Sergey Sergeevich Prokofiev to Vladimir Alexandrovich Dukelsky, 19 November 1928","Box: 2; Folder: 1928, November","Binder XIX, page 212",19 November 1928,exact,Sergey Sergeevich Prokofiev,not_stated,1 Rue Obligado,Paris,,"1 Rue Obligado, Paris",Vladimir Alexandrovich Dukelsky,not_stated,not_stated,London,,London,original,letter,draft,Russian,Typed draft.,2.289640044,48.87570002
5955,"Sergey Sergeevich Prokofiev to Raoul Pourtet, 21 November 1928","Box: 2; Folder: 1928, November","Binder XIX, page 217",21 November 1928,exact,Sergey Sergeevich Prokofiev,not_stated,1 Rue Obligado,Paris,,"1 Rue Obligado, Paris",Raoul Pourtet,not_stated,65 Boulevard Gambetta,Marmande,,"65 Boulevard Gambetta, Marmande",original,letter,draft,French,Typed draft.,2.289640044,48.87570002
5960,"Sergey Sergeevich Prokofiev to Albert Wolff, 24 November 1928",not_stated,"Binder XIX, page 224",24 November 1928,exact,Sergey Sergeevich Prokofiev,not_stated,1 Rue Obligado,Paris,,"1 Rue Obligado, Paris",Albert Wolff,not_stated,not_stated,Paris,,Paris,photocopy,letter,draft,French,,2.289640044,48.87570002
5972,"Sergey Sergeevich Prokofiev to Jean Fassina, 29 November 1928","Box: 2; Folder: 1928, November","Binder XIX, page 239",29 November 1928,exact,Sergey Sergeevich Prokofiev,not_stated,1 Rue Obligado,Paris,,"1 Rue Obligado, Paris",Jean Fassina,not_stated,11 Quai des Deux-Emmanuel,Nice,,"11 Quai des Deux-Emmanuel, Nice",original,letter,draft,French,Typed draft.,2.289640044,48.87570002
5975,"Sergey Sergeevich Prokofiev to Tania Raevskaya, 30 November 1928","Box: 2; Folder: 1928, November","Binder XIX, page 242",30 November 1928,exact,Sergey Sergeevich Prokofiev,not_stated,1 Rue Obligado,Paris,,"1 Rue Obligado, Paris",Tania Raevskaya,not_stated,not_stated,Berlin,,Berlin,original,letter,draft,Russian,Typed draft.,2.289640044,48.87570002
5976,"Sergey Sergeevich Prokofiev to Lazare Saminsky, 30 November 1928","Box: 2; Folder: 1928, November","Binder XIX, page 243",30 November 1928,exact,Sergey Sergeevich Prokofiev,not_stated,1 Rue Obligado,Paris,,"1 Rue Obligado, Paris",Lazare Saminsky,not_stated,not_stated,New York,,New York,original,letter,draft,Russian,Typed draft.,2.289640044,48.87570002
5982,"Sergey Sergeevich Prokofiev to Boris Vladimirovich Asafiev, 01 December 1928","Box: 2; Folder: 1928, December","Binder XIX, page 249",01 December 1928,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Paris,,Paris,Boris Vladimirovich Asafiev,not_stated,not_stated,Detskoe Selo,,Detskoe Selo,original,letter,draft,Russian,,2.34144,48.85721
5983,"Sergey Sergeevich Prokofiev to Ekaterina Grigorevna Raevskaya, 01 December 1928","Box: 2; Folder: 1928, December","Binder XIX, page 250",01 December 1928,exact,Sergey Sergeevich Prokofiev,not_stated,1 Rue Obligado,Paris,,"1 Rue Obligado, Paris",Ekaterina Grigorevna Raevskaya,not_stated,not_stated,Kadnikov,,Kadnikov,original,letter,draft,Russian,Typed draft.,2.289640044,48.87570002
5985,"Sergey Sergeevich Prokofiev to Clerical assistant, 01 December 1928","Box: 2; Folder: 1928, December","Binder XIX, page 253",01 December 1928,exact,Sergey Sergeevich Prokofiev,not_stated,1 Rue Obligado,Paris,,"1 Rue Obligado, Paris",Clerical assistant,Baltijas Makslas Agentura,not_stated,Riga,,Riga,original,letter,draft,Russian,Typed draft.,2.289640044,48.87570002
5988,"Sergey Sergeevich Prokofiev to Jean Fassina, 04 December 1928","Box: 2; Folder: 1928, December","Binder XIX, page 256",04 December 1928,exact,Sergey Sergeevich Prokofiev,not_stated,1 Rue Obligado,Paris,,"1 Rue Obligado, Paris",Jean Fassina,not_stated,11 Quai des Deux-Emmanuel,Nice,,"11 Quai des Deux-Emmanuel, Nice",original,letter,draft,French,Typed draft.,2.289640044,48.87570002
5991,"Sergey Sergeevich Prokofiev to Clerical assistant, 04 December 1928","Box: 2; Folder: 1928, December","Binder XIX, page 258",04 December 1928,exact,Sergey Sergeevich Prokofiev,not_stated,1 Rue Obligado,Paris,,"1 Rue Obligado, Paris",Clerical assistant,"Pro Musica, Inc.",130 West 42nd Street,New York,,"130 West 42nd Street, New York",original,letter,draft,French,Typed draft.,2.289640044,48.87570002
5998,"Sergey Sergeevich Prokofiev to Clerical assistant, 07 December 1928","Box: 2; Folder: 1928, December","Binder XIX, page 264",07 December 1928,exact,Sergey Sergeevich Prokofiev,not_stated,1 Rue Obligado,Paris,,"1 Rue Obligado, Paris",Clerical assistant,International Press Cutting Bureau,329 High Holborn,London,,"329 High Holborn, London",original,letter,draft,English,Typed draft. Added note in SP's hand (in English).,2.289640044,48.87570002
6008,"Sergey Sergeevich Prokofiev to Marianne Theiner, 12 December 1928","Box: 2; Folder: 1928, December","Binder XIX, page 287",12 December 1928,exact,Sergey Sergeevich Prokofiev,not_stated,1 Rue Obligado,Paris,,"1 Rue Obligado, Paris",Marianne Theiner,not_stated,Vrchlickijpark 9/ XV,Prague,,"Vrchlickijpark 9/ XV, Prague",original,letter,draft,French,Typed draft.,2.289640044,48.87570002
