spa_id,item_title,container,goldsmiths,date,date_qualifier,sender_name,sender_organization,sender_address,sender_city,sender_full_address,recipient_name,recipient_organization,recipient_address,recipient_city,recipient_full_address,original,document_type,format,language,notes
4207,"Mikhail Georgievich Klimov to Sergey Sergeevich Prokofiev, 14 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 51",14 August 1926,exact,Mikhail Georgievich Klimov,Gosudarstvennaia Akademicheskaia Filarmoniia,Lassalia Ul. 2,Leningrad,"Lassalia Ul. 2, Leningrad",Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,typed,Russian,
4210,"Boris Vladimirovich Asafiev to Sergey Sergeevich Prokofiev, [17 August 1926]","Box: 2; Folder: 1926, August","Binder XII, page 47",[17 August 1926],implied,Boris Vladimirovich Asafiev,not_stated,not_stated,not_stated,not_stated,Sergey Sergeevich Prokofiev,not_stated,Villa Langlois,Samoreau,"Villa Langlois, Samoreau",original,letter,handwritten,Russian,Postmark 'Astrakhan' (?)
4211,"Sergey Sergeevich Prokofiev to A. Jasmin, 18 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 58",18 August 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,Samoreau,A. Jasmin,not_stated,59 Rue de Paris,Avallon,"59 Rue de Paris, Avallon",original,letter,draft,French,"Typed draft. The second page mistkakenly dated ""18.IX.1926"""
4212,"Sergey Sergeevich Prokofiev to T. Durand, 18 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 60",18 August 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,Samoreau,T. Durand,not_stated,not_stated,Samois-sur-Seine,Samois-sur-Seine,original,letter,draft,French,Typed draft.
4214,"Vladimir Alexandrovich Dukelsky to Sergey Sergeevich Prokofiev, 18 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 71",18 August 1926,exact,Vladimir Alexandrovich Dukelsky,not_stated,not_stated,not_stated,not_stated,Sergey Sergeevich Prokofiev,not_stated,Villa Langlois,Samoreau,"Villa Langlois, Samoreau",original,postcard,handwritten,Russian,Originator: 'Dima'  [Vladimir Dukelsky ?].
4215,"Lina Prokofiev to Clerical assistant, 19 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 63",19 August 1926,exact,Lina Prokofiev,not_stated,Villa Langlois,Samoreau,"Villa Langlois, Samoreau",Clerical assistant,not_stated,not_stated,Paris,Paris,original,letter,draft,English,In SP's hand.
4216,"Sergey Sergeevich Prokofiev to Herman Schaad, 19 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 64",19 August 1926,exact,Sergey Sergeevich Prokofiev,not_stated,Villa Langlois,Samoreau,"Villa Langlois, Samoreau",Herman Schaad,not_stated,33 West 42nd Street,New York,"33 West 42nd Street, New York",original,letter,draft,English,Typed draft.
4217,"Sergey Sergeevich Prokofiev to Herman Schaad, 19 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 65",19 August 1926,exact,Sergey Sergeevich Prokofiev,not_stated,Villa Langlois,Samoreau,"Villa Langlois, Samoreau",Herman Schaad,not_stated,33 West 42nd Street,New York,"33 West 42nd Street, New York",original,letter,draft,English,Handwritten draft of typed draft XII / 64.
4218,"Sergey Sergeevich Prokofiev to Iulii Lvovich Maevsky, 19 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 67",19 August 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,Samoreau,Iulii Lvovich Maevsky,not_stated,not_stated,Riga,Riga,original,letter,handwritten,Russian,
4219,"Félix Delgrange to Sergey Sergeevich Prokofiev, 19 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 69",19 August 1926,exact,Félix Delgrange,not_stated,18 Rue La Boétie,Paris,"18 Rue La Boétie, Paris",Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,Samoreau,original,letter,typed,French,
4220,"Sergey Sergeevich Prokofiev to Warren Klein, 20 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 70",20 August 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,Samoreau,Warren Klein,not_stated,In transit,not_stated,In transit,original,telegram,draft,English,"'Draft of telegram' to 'Samaria', Cunard Line, Liverpool'."
4221,"Marcel de Valmalète to Sergey Sergeevich Prokofiev, 21 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 73",21 August 1926,exact,Marcel de Valmalète,not_stated,45-47 Rue La Boétie,Paris,"45-47 Rue La Boétie, Paris",Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,Samoreau,original,letter,typed,French,
4222,"Clerical assistant to Lina Prokofiev, 21 August 1926",not_stated,"Binder XII, page 74",21 August 1926,exact,Clerical assistant,not_stated,1-3 Rue des Italiens,Paris,"1-3 Rue des Italiens, Paris",Lina Prokofiev,not_stated,Villa Langlois,Samoreau,"Villa Langlois, Samoreau",photocopy,letter,typed,English,
4223,"Sergey Sergeevich Prokofiev to Pierre Petrovich Souvchinsky, 21 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 75",21 August 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,Samoreau,Pierre Petrovich Souvchinsky,not_stated,not_stated,Clamart,Clamart,original,postcard,draft,Russian,
4224,"Gavriil Grigorievich Paichadze to Sergey Sergeevich Prokofiev, 21 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 76",21 August 1926,exact,Gavriil Grigorievich Paichadze,not_stated,22 Rue d'Anjou,Paris,"22 Rue d'Anjou, Paris",Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,Russian,
4226,"Véra Prokofieff to Sergey Sergeevich Prokofiev, 22 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 79",22 August 1926,exact,Véra Prokofieff,not_stated,not_stated,Vichy,Vichy,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,French,
4227,"Nina Pavlovna Koshetz to Sergey Sergeevich Prokofiev, [22 August 1926]","Box: 2; Folder: 1926, August","Binder XII, page 81",[22 August 1926],implied,Nina Pavlovna Koshetz,not_stated,13 Rue Ernest Cresson,Paris,"13 Rue Ernest Cresson, Paris",Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,Russian,
4228,"Sergey Sergeevich Prokofiev to Félix Delgrange, 23 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 82",23 August 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,Samoreau,Félix Delgrange,not_stated,Case postale 23,Évian-les-Bains,"Case postale 23, Évian-les-Bains",original,letter,draft,French,Full address: 'Case postale 23'.
4229,"A. Jasmin to Sergey Sergeevich Prokofiev, 23 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 83",23 August 1926,exact,A. Jasmin,not_stated,not_stated,Pontaubert par Avallon,Pontaubert par Avallon,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,French,
4230,"Sergey Sergeevich Prokofiev to Fyodor Weber, 23 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 86",23 August 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,Samoreau,Fyodor Weber,not_stated,not_stated,not_stated,not_stated,original,letter,draft,Russian,Typed draft. Recipient: 'Fedor Vladimirovich'. At end of letter: (in Cyrillic): 'PSP:FL'.
4231,"Sergey Sergeevich Prokofiev to A. Jasmin, 23 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 87",23 August 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,Samoreau,A. Jasmin,not_stated,59 Rue de Paris,Avallon,"59 Rue de Paris, Avallon",original,letter,draft,French,
4232,"Sergey Sergeevich Prokofiev to Marcel de Valmalète, 23 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 88",23 August 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,Samoreau,Marcel de Valmalète,not_stated,45-47 Rue La Boétie,Paris,"45-47 Rue La Boétie, Paris",original,letter,draft,French,Typed draft.
4233,"Clerical assistant to Sergey Sergeevich Prokofiev, 23 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 89",23 August 1926,exact,Clerical assistant,Persimfans,not_stated,Moscow,Moscow,Sergey Sergeevich Prokofiev,not_stated,not_stated,Paris,Paris,original,telegram,handwritten,Russian,
4234,"Clerical assistant to Sergey Sergeevich Prokofiev, 23 August 1926",not_stated,"Binder XII, page 90",23 August 1926,exact,Clerical assistant,not_stated,not_stated,Moscow,Moscow,Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,Samoreau,photocopy,telegram,handwritten,Russian,
4236,"Sergey Sergeevich Prokofiev to Gavriil Grigorievich Paichadze, 24 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 96",24 August 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,Samoreau,Gavriil Grigorievich Paichadze,not_stated,Villa Schäfer,Oberammergau,"Villa Schäfer, Oberammergau",original,letter,draft,Russian,Recipient: 'Gavriil Grigor'evich' [Paichadze?].
4237,"Marcel de Valmalète to Sergey Sergeevich Prokofiev, 25 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 97",25 August 1926,exact,Marcel de Valmalète,not_stated,45-47 Rue La Boétie,Paris,"45-47 Rue La Boétie, Paris",Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,Samoreau,original,letter,typed,French,
4239,"Sergey Sergeevich Prokofiev to A. Jasmin, 25 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 99",25 August 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,Samoreau,A. Jasmin,not_stated,not_stated,Pontaubert par Avallon,Pontaubert par Avallon,original,letter,draft,French,Typed draft.
4241,"Arnold Meckel to Sergey Sergeevich Prokofiev, 26 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 100",26 August 1926,exact,Arnold Meckel,not_stated,not_stated,Évian-les-Bains,Évian-les-Bains,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,typed,French,Full address: 'Casino Municipal'.
4242,"Parnet to Sergey Sergeevich Prokofiev, 27 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 101",27 August 1926,exact,Parnet,not_stated,not_stated,Paris,Paris,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,French,
4243,"A. Jasmin to Sergey Sergeevich Prokofiev, 27 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 102",27 August 1926,exact,A. Jasmin,not_stated,not_stated,Pontaubert par Avallon,Pontaubert par Avallon,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,French,
4244,"Nikolai Titovich Kucheriavy to Sergey Sergeevich Prokofiev, 27 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 111",27 August 1926,exact,Nikolai Titovich Kucheriavy,not_stated,"Tverskaia-Iamskaia, d. 3a, kv. 19",Moscow,"Tverskaia-Iamskaia, d. 3a, kv. 19, Moscow",Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,Russian,"Full address: 'Tverskaia-Iamskaia, d. 3a, kv. 19'."
4245,"Anton Mikhailovich Dianov to Sergey Sergeevich Prokofiev, 27 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 114",27 August 1926,exact,Anton Mikhailovich Dianov,not_stated,not_stated,Moscow,Moscow,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,Russian,
4246,"Sergey Sergeevich Prokofiev to Véra Prokofieff, 27 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 118",27 August 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,Samoreau,Véra Prokofieff,not_stated,c/o Guaranty Trust,Paris,"c/o Guaranty Trust, Paris",original,letter,draft,French,Typed draft.
4247,"Sergey Sergeevich Prokofiev to Fatma Samoilenko, 27 August 1926",not_stated,"Binder XLII, page 139",27 August 1926,exact,Sergey Sergeevich Prokofiev,not_stated,Villa Langlois,Samoreau,"Villa Langlois, Samoreau",Fatma Samoilenko,not_stated,not_stated,not_stated,not_stated,photocopy,letter,typed,Russian,
4248,"Sergey Sergeevich Prokofiev to Ivan Vasilievich Ekskuzovich, 28 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 119",28 August 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,Samoreau,Ivan Vasilievich Ekskuzovich,not_stated,Teatralnaia Ul. 2,Leningrad,"Teatralnaia Ul. 2, Leningrad",original,letter,handwritten,Russian,Typed draft.
4249,"T. Durand to Sergey Sergeevich Prokofiev, 28 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 120",28 August 1926,exact,T. Durand,not_stated,Rue du 11 - Novembre,Samois-sur-Seine,"Rue du 11 - Novembre, Samois-sur-Seine",Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,Samoreau,original,letter,handwritten,French,
4250,"Gavriil Grigorievich Paichadze to Sergey Sergeevich Prokofiev, 28 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 121",28 August 1926,exact,Gavriil Grigorievich Paichadze,not_stated,not_stated,Paris,Paris,Sergey Sergeevich Prokofiev,not_stated,Villa Langlois,Samoreau,"Villa Langlois, Samoreau",original,postcard,handwritten,Russian,
4251,"Mme Langlois to Sergey Sergeevich Prokofiev, 28 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 129",28 August 1926,exact,Mme Langlois,not_stated,Rue du Phare,Quiberon,"Rue du Phare, Quiberon",Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,Samoreau,original,letter,handwritten,French,
4254,"Sergey Sergeevich Prokofiev to Arnold Meckel, 30 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 125",30 August 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,Samoreau,Arnold Meckel,not_stated,not_stated,Évian-les-Bains,Évian-les-Bains,original,letter,draft,French,Full address: 'Casino Municipal'. Typed draft.
4255,"Herman Schaad to Sergey Sergeevich Prokofiev, 30 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 126",30 August 1926,exact,Herman Schaad,not_stated,29 West 42nd Street,New York,"29 West 42nd Street, New York",Sergey Sergeevich Prokofiev,not_stated,Villa Langlois,Samoreau,"Villa Langlois, Samoreau",original,letter,typed,English,
4256,"Sergey Sergeevich Prokofiev to Georgii Nikolaevich Gorchakov, 30 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 127",30 August 1926,exact,Sergey Sergeevich Prokofiev,not_stated,Villa Langlois,Samoreau,"Villa Langlois, Samoreau",Georgii Nikolaevich Gorchakov,not_stated,not_stated,Kishinev,Kishinev,original,letter,draft,Russian,
4257,"Sergey Sergeevich Prokofiev to A. Jasmin, 30 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 128",30 August 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,Samoreau,A. Jasmin,not_stated,not_stated,Pontaubert par Avallon,Pontaubert par Avallon,original,letter,draft,French,Typed draft.
4258,"Fyodor Weber to Sergey Sergeevich Prokofiev, 30 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 133",30 August 1926,exact,Fyodor Weber,not_stated,Dessauerstrasse 17,Berlin,"Dessauerstrasse 17, Berlin",Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,Russian,
4259,"Nina Pavlovna Koshetz to Sergey Sergeevich Prokofiev, 31 August 1926","Box: 2; Folder: 1926, August","Binder XII, page 135",31 August 1926,exact,Nina Pavlovna Koshetz,not_stated,not_stated,Paris,Paris,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,Russian,Written on notepaper headed: 'CASINO DE DIEPPE'.
4261,"Boris Nikolaevich Bashkirov to Sergey Sergeevich Prokofiev, [30 August 1926]","Box: 2; Folder: 1926, August","Binder XII, page 131",[30 August 1926],implied,Boris Nikolaevich Bashkirov,not_stated,not_stated,Paris,Paris,Sergey Sergeevich Prokofiev,not_stated,Villa Langlois,Samoreau,"Villa Langlois, Samoreau",original,postcard,handwritten,Russian,Poem.
4262,"Sergey Sergeevich Prokofiev to Auguste Capdeville, 01 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 137",01 September 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,Samoreau,Auguste Capdeville,not_stated,89 Rue des Martyrs,Paris,"89 Rue des Martyrs, Paris",original,letter,draft,French,Typed draft.
4263,"Sergey Sergeevich Prokofiev to Alexander Ilyich Siloti, 02 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 138",02 September 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,Samoreau,Alexander Ilyich Siloti,not_stated,not_stated,New York,New York,original,letter,draft,Russian,Typed draft.
4264,"Mme Langlois to Sergey Sergeevich Prokofiev, 02 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 139",02 September 1926,exact,Mme Langlois,not_stated,Rue du Phare,Quiberon,"Rue du Phare, Quiberon",Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,Samoreau,original,letter,handwritten,French,See XII / 129.
4265,"Pierre Petrovich Souvchinsky to Sergey Sergeevich Prokofiev, 02 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 141",02 September 1926,exact,Pierre Petrovich Souvchinsky,not_stated,not_stated,Clamart,Clamart,Sergey Sergeevich Prokofiev,not_stated,Villa Langlois,Samoreau,"Villa Langlois, Samoreau",original,letter,handwritten,Russian,
4266,"Arnold Meckel to Sergey Sergeevich Prokofiev, 03 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 143",03 September 1926,exact,Arnold Meckel,not_stated,not_stated,Évian-les-Bains,Évian-les-Bains,Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,Samoreau,original,letter,typed,French,"On letterhead: 'After 08.09.1926 at 18 Rue La Boëtie, Paris.'"
4267,"A. Jasmin to Sergey Sergeevich Prokofiev, 03 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 144",03 September 1926,exact,A. Jasmin,not_stated,not_stated,Pontaubert par Avallon,Pontaubert par Avallon,Sergey Sergeevich Prokofiev,not_stated,not_stated,not_stated,not_stated,original,letter,handwritten,French,
4268,"Sergey Sergeevich Prokofiev to Nina Pavlovna Koshetz, 04 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 146",04 September 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,Samoreau,Nina Pavlovna Koshetz,not_stated,not_stated,Paris,Paris,original,letter,draft,Russian,Typed draft.
4269,"Boris Nikolaevich Bashkirov to Sergey Sergeevich Prokofiev, 04 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 150",04 September 1926,exact,Boris Nikolaevich Bashkirov,not_stated,not_stated,Paris,Paris,Sergey Sergeevich Prokofiev,not_stated,Villa Langlois,Samoreau,"Villa Langlois, Samoreau",original,postcard,handwritten,Russian,
4270,"Sergey Sergeevich Prokofiev to Mme Langlois, 05 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 147",05 September 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,Samoreau,Mme Langlois,not_stated,Rue du Phare,Quiberon,"Rue du Phare, Quiberon",original,letter,draft,French,
4271,"Sergey Sergeevich Prokofiev to Mme Langlois, 05 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 152",05 September 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,Samoreau,Mme Langlois,not_stated,Rue du Phare,Quiberon,"Rue du Phare, Quiberon",original,letter,draft,French,Typed draft of XII / 147.
4272,"Sergey Sergeevich Prokofiev to Fyodor Weber, 05 September 1926","Box: 2; Folder: 1926, September","Binder XII, page 153",05 September 1926,exact,Sergey Sergeevich Prokofiev,not_stated,not_stated,Samoreau,Samoreau,Fyodor Weber,not_stated,not_stated,Berlin,Berlin,original,letter,draft,Russian,Typed draft.
